Phylum	O1_E_1cm	O1_E_5cm	O1_K_1	O1_LI_10cm	O1_LI_19cm	O1_LI_1cm	O1_LI_28cm	O1_LI_37cm	O1_LI_46cm	O1_LI_55cm	O1_S_1	O1_S_3	O1_SI_161cm	O1_SI_1cm	O1_SI_201cm	O1_SI_41cm	O1_SI_81cm	O1_Tg_F_Th	O2_E_1cm	O2_E_5cm	O2_K_1	O2_LI_10cm	O2_LI_19cm	O2_LI_1cm	O2_LI_28cm	O2_LI_37cm	O2_LI_46cm	O2_LI_55cm	O2_S_1	O2_S_3	O2_SI_121cm	O2_SI_145cm	O2_SI_49cm	O2_Tg_TR	Y1_E_1cm	Y1_E_5cm	Y1_K_1	Y1_LI_10cm	Y1_LI_19cm	Y1_LI_1cm	Y1_LI_28cm	Y1_LI_37cm	Y1_LI_46cm	Y1_LI_55cm	Y1_S_1	Y1_S_3	Y1_SI_113cm	Y1_SI_137cm	Y1_SI_29cm	Y1_SI_85cm	Y1_Th_TG_f	Y2_E_1cm	Y2_E_5cm	Y2_K_1	Y2_LI_10cm	Y2_LI_19cm	Y2_LI_1cm	Y2_LI_28cm	Y2_LI_37cm	Y2_LI_46cm	Y2_LI_55cm	Y2_S_1	Y2_S_3	Y2_SI_113cm	Y2_SI_141cm	Y2_SI_169cm	Y2_SI_1cm	Y2_SI_29cm	Y2_SI_57cm	Y2_Tg_TR
Firmicutes_A	0	0	0	4.44E-05	5.31E-05	2.61E-05	4.09E-05	3.32E-05	4.98E-05	4.35E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.46E-06	0	0	0	0	0	0	0	0	0	0	0.000235595	0.000207434	0	0.000192821	0.000185094	0.000186033	8.98E-05	0	0	0	0	0	0	0	0	0	0	0	1.61E-05	0	9.85E-06	1.84E-05	7.03E-06	1.12E-05	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0.006350715	0.008807882	0.002651028	0.005551066	0.004506649	0.006891637	0.006065139	0	0	0.005713098	0.00159695	0.005538203	0.006151654	0.006666015	0	0	0	0	0	0	0	0	0	7.96E-05	6.19E-05	0	0	0	0	0	0	0	0	0	6.14E-05	5.57E-05	0	5.54E-05	5.18E-05	6.33E-05	3.91E-05	0	0	0	0	0	0	0	0	0	0	5.10E-05	8.14E-05	5.02E-05	5.72E-05	0.000134874	6.10E-05	4.25E-05	0	0	0.002867577	0.003018414	0.000385821	0.005989586	0.005206019	0.001881396	0
Firmicutes_A	0	0	0	6.33E-05	0.000104266	4.11E-05	7.17E-05	6.36E-05	8.34E-05	7.62E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29E-05	9.58E-06	0	0	0	0	0	0	0	0	0	8.96E-05	6.46E-05	0	6.28E-05	6.90E-05	6.88E-05	3.64E-05	0	0	0	0	0	0	0	0	0	0	4.08E-05	0.000164632	1.16E-05	9.12E-05	0.000154383	8.52E-05	8.05E-05	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	2.39E-05	1.92E-05	0	0	0	1.62E-05	1.39E-05	0	0	0	0	0	0	0	0	0	0	0.001484487	1.54E-05	3.13E-05	4.37E-05	2.89E-05	4.57E-05	0.001961478	0.001345123	0	0	0	0	0.000628878	0	0	0	0	0.00089579	0.00064938	8.36E-06	0.000652419	0.00065227	0.000739833	0.000353198	0	0	0	0	0	0	0	0	0	0.001446598	8.37E-06	3.34E-05	0	1.56E-05	2.95E-05	1.78E-05	1.02E-05	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	4.23E-05	5.54E-05	3.00E-05	2.84E-05	2.49E-05	3.68E-05	3.35E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.12E-05	2.60E-05	0	0	0	0	0	0	0	0	0	5.62E-05	3.31E-05	0	2.36E-05	2.47E-05	3.13E-05	1.18E-05	0	0	0	0	0	0	0	0	0	0	0	1.25E-05	0	1.05E-05	2.07E-05	1.09E-05	7.62E-06	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.17E-05	0	1.84E-05	3.23E-05	2.79E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21E-05	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.84E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.33E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.95E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00E-06	0	9.37E-06	1.22E-05	7.09E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000100152	5.37E-05	0	0	0	0	0	0.000248763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96E-05	0	2.13E-05	2.33E-05	2.00E-05	1.63E-05	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.07E-06	5.64E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.59E-05	4.84E-05	6.79E-05	0	2.34E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	0	0	0	0	2.94E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0.003489565	0.003292303	0.001090476	0.003547391	0.004469118	0.0055878	0.004230822	0	0	0.003111137	0.001693735	0.002726625	0.003672746	0.0036233	0	0	0	0.001270693	7.37E-05	9.97E-05	0.000184668	0.000117	0.000216279	0.001393145	0.001084358	0	0	0	0	0	0	0	0	0	0.002103247	0.001642699	0.000124809	0.001736939	0.001921419	0.001385236	0.000616584	0	0	0	0	0	0	0	0	0	0	9.80E-05	0.000166402	3.98E-05	0.000106204	0.000228175	0.000171172	0.000140807	0	0	0.002332519	0.001880872	0.000357135	0.003837112	0.004079606	0.001486836	0
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02E-05	1.27E-05	1.41E-05	0	0	0	0	0	0	0	0	0	2.09E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.86E-06	5.87E-06	1.25E-05	1.19E-05	1.85E-05	0	0	0	0	0	0	0	0	0	1.08E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82E-05	1.26E-05	0	1.70E-05	2.35E-05	2.61E-05	2.37E-05	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0.000122479	0.00044002	8.14E-05	0.000363587	0.000370996	0.0004807	0.000305384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000101571	6.49E-05	0	8.90E-05	7.02E-05	0.000104433	0.000111467	0	0	0	0	0	0	0	0	0	0	6.11E-05	0.000139951	0	6.71E-05	0.00013132	0.000109624	7.27E-05	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001766004	4.45E-05	7.53E-05	0.00010575	9.28E-05	0.000141808	0.001475076	0.001188374	0	0	0	0	0	0	0	0	0	0.003832305	0.00115654	0	0.001175617	0.001300334	0.00169865	0.001662391	0	0	0	0	0	0	0	0	0	0.001980259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000296255	0.000817514	6.18E-05	0.000466144	0.000897324	0.000491299	0.000535188	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000602422	0	0	0	0	0	3.68E-05	3.73E-05	0	6.02E-05	4.74E-05	3.32E-05	5.74E-05	0	0	0	0	0	0	0	0	0	0	0.000460861	0.00153521	3.97E-05	0.000880212	0.00159244	0.001012153	0.000953362	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.57E-05	6.02E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.92E-05	0.000124741	0.000192997	0.000107519	0.000173326	0.001903828	0.001704764	0	0	0	0	0	0	0	0	0	0.002767362	0.002114778	0	0.001739034	0.001553432	0.002121518	0.001723762	0	0	0	0	0	0	0	0	0	0	0.000382922	0.001233134	0	0.000688672	0.001014372	0.000750828	0.000437727	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.69E-05	0.000191143	0	0.000145688	0.000264404	0.000133423	0.000136785	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000260582	0.000247578	0	0	0	0	0	0	0	0	0	7.08E-05	0	0	0.000122079	6.79E-05	8.04E-05	4.80E-05	0	0	0	0	0	0	0	0	0	0	0	4.57E-05	0	0	6.70E-05	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006790191	0.000141129	0.000218775	0.000328297	0.000215313	0.0003813	0.007102784	0.006461362	0	0	0	0	0.002969323	0	0	0	0.004263434	0.001152153	0.000806348	0	0.000866156	0.000727216	0.000993822	0.000888943	0	0	0	0	0	0	0	0	0	0.005329794	0.000352075	0.001350961	0	0.000764378	0.001251709	0.000970949	0.0007813	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	3.00E-05	0	3.42E-05	2.92E-05	2.57E-05	3.59E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.81E-05	0	4.88E-05	8.42E-05	4.07E-05	4.90E-05	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.72E-05	6.65E-05	8.74E-05	6.32E-05	9.01E-05	0.001141477	0.000915469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.11E-05	5.76E-05	0	0	0	0	0	0	0	0	0	7.72E-05	3.20E-05	0	0	0	0	4.84E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.29E-05	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36E-05	1.71E-05	3.82E-05	1.33E-05	4.30E-05	3.16E-05	5.47E-05	0	0	0	0	0	0	0	0	0	1.87E-05	0	0	0	0	6.04E-06	0	0	0	0	0	0	0	0	0	0	0	1.11E-05	2.09E-05	0	1.95E-05	2.01E-05	2.61E-05	3.08E-05	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.39E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.19E-06	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.50E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.48E-05	0	0	0	0	0	0	0	0	0	0	6.52E-06	0	0	8.69E-06	0	1.04E-05	1.06E-05	0	0	0	0	0	0	0	0	0
Firmicutes_B	0	0	0	3.16E-05	3.03E-05	5.15E-05	3.07E-05	1.61E-05	1.73E-05	1.66E-05	0	0	0	0	0	0	0	0	0	0	0	2.34E-05	2.58E-05	4.88E-05	2.34E-05	4.40E-05	1.76E-05	2.80E-05	0	0	0	0	0	0	0	0	0	3.60E-05	2.92E-05	1.06E-05	4.31E-05	3.58E-05	3.78E-05	3.25E-05	0	0	0	0	0	0	0	0	0	0	2.98E-05	2.59E-05	1.79E-05	3.28E-05	2.14E-05	3.05E-05	4.10E-05	0	0	0	0	0	0	0	0	0
Firmicutes_B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.16E-06	4.51E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.38E-05	2.14E-05	5.83E-05	3.86E-05	2.08E-05	1.46E-05	2.27E-05	0	0	0	0	0	0	0	0	0
Firmicutes_B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.79E-05	2.83E-05	1.37E-05	3.99E-05	5.33E-05	4.47E-05	4.77E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_C	0	0	0	1.70E-05	0	0	0	1.34E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.31E-05	0	5.17E-05	2.92E-05	2.75E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_C	0	0	0	7.28E-05	5.15E-05	7.56E-05	7.79E-05	4.38E-05	5.77E-05	4.51E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.04E-05	0	0	4.08E-05	0	3.32E-05	4.19E-05	0	0	0	0	0	0	0	0	0
Firmicutes_C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.46E-05	3.72E-05	3.27E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_C	0	0	0	0.000108415	9.96E-05	7.20E-05	0.00010898	8.83E-05	8.34E-05	8.43E-05	0	0	0	0	0	0	0	0	0	0	0	0.000135281	0.00011402	0.000140849	0.000115741	0.000111761	4.00E-05	3.90E-05	0	0	0	0	0	0	0	0	0	8.42E-05	9.31E-05	0.000555265	8.97E-05	7.01E-05	0.000112071	2.60E-05	0	0	0	0.000998392	0	0	0	0	0	0	0.000209655	0.000143223	0.000246954	0.000167647	0.000111507	0.000162461	0.000198385	0	0	0	0	0	0	0	0	0
Firmicutes_C	0	0	0	0.00058441	0.000451912	0.000493047	0.000548269	0.000373936	0.000362027	0.00035074	0	0	0.000559573	0	0	0	0.000531722	0	0	0	0	0.000148064	0.000154371	0.00017647	0.000151788	0.00016017	9.68E-05	0.000156089	0	0	0	0	0	0	0	0	0	0.000171364	0.00011002	1.45E-05	9.71E-05	0.000111557	0.000105176	6.99E-05	0	0	0	0	0	0	0	0	0	0	0.000174065	0.000181449	0.000208383	0.000247898	0.000263526	0.000271444	0.000339691	0	0	0	0	0	0	0	0.000192181	0
Firmicutes_C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.37E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_C	0	0	0	0.000607272	0.000465261	0.000523939	0.000599123	0.00039272	0.000380677	0.00037861	0	0	0.000450632	0	0	0.000609417	0.00052058	0	0	0	0	0.000175725	0.000168992	0.00018615	0.000168546	0.000175286	0.000111149	0.000153558	0	0	0	0	0	0	0	0	0	0.000173923	0.000118129	6.59E-05	9.15E-05	0.000112143	0.000119176	6.48E-05	0	0	0	0	0	0	0	0	0	0	0.000212905	0.00014381	0.000188406	0.000262936	0.000263798	0.000243136	0.00034216	0	0	0.000311115	0	0	0	0	0	0
Firmicutes_C	0	0	0.007013007	0.01133016	0.009146036	0.010052201	0.011170204	0.007572357	0.007338642	0.006934084	0	0	0.009609381	0.004967401	0.012294069	0.011918128	0.009684227	0	0	0.00546658	0.003890376	0.00262112	0.002770457	0.00296731	0.002618246	0.002732318	0.001975651	0.002541484	0	0	0.005879676	0.005713919	0.004308923	0	0	0	0	0.003362751	0.002073699	0.000342841	0.001814569	0.002207319	0.001968613	0.0013032	0	0	0	0.000709205	0	0	0	0	0	0.004436001	0.003110516	0.003082496	0.00377048	0.004585992	0.004841543	0.004691402	0.006111825	0	0	0.004617593	0.004939292	0.00192475	0.008837628	0.010451755	0.002832535	0
Firmicutes_C	0	0	0	0.00160765	0.001325867	0.001425727	0.001677716	0.001119282	0.001069919	0.001019419	0	0	0.001380382	0	0.002429702	0.002499307	0.001208068	0	0	0	0	0.000403062	0.00047234	0.000528032	0.000392094	0.00046682	0.00030199	0.000419426	0	0	0	0.000665195	0	0	0	0	0	0.000382188	0.000237059	7.75E-05	0.00025267	0.000252011	0.00023636	0.000137301	0	0	0	0	0	0	0	0	0	0	0.000502056	0.00050096	0.000544873	0.000700082	0.000755898	0.000679304	0.000913224	0	0	0.000647907	0.000773297	0	0.001512482	0.001192484	0.000426648	0
Firmicutes_C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.43E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_C	0	0	0	4.11E-06	2.31E-06	5.28E-06	2.43E-06	0	4.40E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000295569	0	0	0	0.000371132	0	0	0	0	0	0	0	0	0	0	0.000347989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.39E-05	5.76E-05	0	2.75E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.16E-05	2.85E-05	0	0	3.32E-05	1.87E-05	2.81E-05	0	0	0	0	0	0	0	0	0
Firmicutes_C	0	0	0.003908744	0.00162103	0.000722449	0.001417447	0.000895603	0.001158167	0.001297627	0.001253956	0	0	0.002477128	0	0.002418184	0	0.001635221	0	0	0	0.003947953	0.006474572	0.011510591	0.001003011	0.004828646	0.001029335	0.000199938	0.000142937	0	0	0.003031428	0.009076986	0.00437187	0	0	0	0	0.000118004	2.11E-05	0.0004803	3.02E-05	4.58E-05	7.02E-05	1.66E-05	0	0	0	0.000602054	0	0	0	0	0	0	0.005112578	0.006439424	0.00268393	0.008504492	0.0078349	0.005716636	0.007023599	0	0	0.000751717	0.000572266	0.001116165	0.001868664	0.002099464	0.000749182	0
Firmicutes_C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13E-05	1.20E-05	0	1.37E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.66E-05	0	0	0	0	0	0	0	0	0	0	0	8.32E-05	0	0	0	0.000219855	0	0	0	0	0	0	0	0	0	0	0.000168223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_C	0	0	0	0	0	0	0	0	0	0	3.75E-05	0	0	0	0	0	0	0.000110341	0	0	0	0	0	0	0	0	0	0	0	0.000128329	0	0	0	0.000566966	0	0	0	0	0	0	0	0	0	0	0.000602208	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.76E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.47E-05	0	0	0	0	0	0	0	0	0	0	0	0.000147359	0	0	0	0.000251488	0	0	0	0	0	0	0	0	0	0	0.000291966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.11E-05	0	0	0	0	0	0	0	0	0	0	0	0.000173638	0	0	0	0.000352718	0	0	0	0	0	0	0	0	0	0	0.000245149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000178421	0	0	0	0	0	0	0	0	0	0	0	0.000156873	0	0	0	0.000205409	0	0	0	0	0	0	0	0	0	0	0.000130737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000105419	0	0	0	0	0	0	0	0	0	0	0	0.000194797	0	0	0	0.00045111	0	0	0	0	0	0	0	0	0	0	0.000275284	2.52E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.22E-06	0	0	0	0	0	0	0
Firmicutes_C	0	0	0	0	0	0	0	0	0	0	5.93E-05	0	0	0	0	0	0	0.000365319	0	0	0	0	0	0	0	0	0	0	0.000113494	0.000239346	0	0	0	0.000491806	0	0	0	0	0	0	0	0	0	0	0.00030848	5.10E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.02E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_C	0	0	0	0	0	0	0	0	0	0	5.27E-05	0	0	0	0	0	0	0.000327854	0	0	0	0	0	0	0	0	0	0	0.00011657	0.000200831	0	0	0	0.000722056	0	0	0	0	0	0	0	0	0	0	0.000305505	6.61E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_C	0	0	0	0	0	0	0	0	0	0	0.000149428	0	0	0	0	0	0	0.000670421	0	0	0	0	0	0	0	0	0	0	0	0.000249414	0	0	0	0.000372949	0	0	0	0	0	0	0	0	0	0	0.000194834	5.94E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000302394	2.67E-05	0	0	0	0	0	0	0
Firmicutes_C	0	0	0	0	0	0	0	0	0	0	8.11E-05	0	0	0	0	0	0	0.000421037	0	0	0	0	0	0	0	0	0	0	0.000112645	0.000418255	0	0	0	0.001042639	0	0	0	0	0	0	0	0	0	0	0.000688665	6.43E-05	0	0	0	0	0	0.001944223	0	0	0	0	0	0	0	0	0	0	1.27E-05	0	0	0	0	0	0	0
Firmicutes_C	0	0	0	0	0	0	0	0	0	0	6.92E-05	0	0	0	0	0	0	0.000416341	0	0	0	0	0	0	0	0	0	0	9.09E-05	0.000496315	0	0	0	0.00114029	0	0	0	0	0	0	0	0	0	0	0.000819152	2.55E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_C	0	0	0	8.10E-06	9.88E-06	5.46E-06	9.60E-06	6.57E-06	9.86E-06	8.56E-06	0	0	0	0	0	0	0	0	0	0	0	7.73E-06	9.63E-06	8.85E-06	8.51E-06	9.81E-06	2.50E-05	2.57E-05	0	0	0	0	0	0	0	0	0	8.55E-06	9.14E-06	8.07E-06	1.14E-05	1.21E-05	1.20E-05	1.54E-05	0	0	0	0	0	0	0	0	0	0	7.76E-06	1.48E-05	0	7.25E-06	1.37E-05	1.00E-05	9.79E-06	0	0	0	0	0	0	0	0	0
Firmicutes_C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.71E-06	0	4.76E-06	0	0	0	0	0	0	0	0	0.000107573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
